uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
SE,SRAG,HOSPITAL,"80 - 89",F,1
SE,SRAG,HOSPITAL,"80 - 89",M,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SP,OUTRAS,AMBULANCIA,"80 - 89",F,1
SP,OUTRAS,AMBULANCIA,"80 - 89",M,2
SP,OUTRAS,DOMICILIO,"80 - 89",F,4319
SP,OUTRAS,DOMICILIO,"80 - 89",I,1
SP,OUTRAS,DOMICILIO,"80 - 89",M,3999
SP,OUTRAS,HOSPITAL,"80 - 89",F,10781
SP,OUTRAS,HOSPITAL,"80 - 89",I,3
SP,OUTRAS,HOSPITAL,"80 - 89",M,9093
SP,OUTRAS,IGNORADO,"80 - 89",F,69
SP,OUTRAS,IGNORADO,"80 - 89",I,1
SP,OUTRAS,IGNORADO,"80 - 89",M,61
SP,OUTRAS,OUTRO,"80 - 89",F,526
SP,OUTRAS,OUTRO,"80 - 89",M,400
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,905
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,762
SP,OUTRAS,POSTO_SAUDE,"80 - 89",F,27
SP,OUTRAS,POSTO_SAUDE,"80 - 89",M,14
SP,OUTRAS,SAMU,"80 - 89",F,1
SP,OUTRAS,VIA_PUBLICA,"80 - 89",F,37
SP,OUTRAS,VIA_PUBLICA,"80 - 89",M,76
SP,INDETERMINADA,DOMICILIO,"80 - 89",F,71
SP,INDETERMINADA,DOMICILIO,"80 - 89",M,54
SP,INDETERMINADA,HOSPITAL,"80 - 89",F,68
SP,INDETERMINADA,HOSPITAL,"80 - 89",M,43
SP,INDETERMINADA,IGNORADO,"80 - 89",F,1
SP,INDETERMINADA,IGNORADO,"80 - 89",M,1
SP,INDETERMINADA,OUTRO,"80 - 89",F,3
SP,INDETERMINADA,OUTRO,"80 - 89",M,5
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,8
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
SP,INDETERMINADA,POSTO_SAUDE,"80 - 89",M,1
SP,INDETERMINADA,VIA_PUBLICA,"80 - 89",F,2
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,449
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,397
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2465
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2014
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,8
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,12
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,69
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,36
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,194
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,134
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,6
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,4
SP,INSUFICIENCIA_RESPIRATORIA,SAMU,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,5
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,3
SP,PNEUMONIA,DOMICILIO,"80 - 89",F,689
SP,PNEUMONIA,DOMICILIO,"80 - 89",M,731
SP,PNEUMONIA,HOSPITAL,"80 - 89",F,9570
SP,PNEUMONIA,HOSPITAL,"80 - 89",I,3
SP,PNEUMONIA,HOSPITAL,"80 - 89",M,8971
SP,PNEUMONIA,IGNORADO,"80 - 89",F,44
SP,PNEUMONIA,IGNORADO,"80 - 89",M,33
SP,PNEUMONIA,OUTRO,"80 - 89",F,179
SP,PNEUMONIA,OUTRO,"80 - 89",M,153
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,412
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,388
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,5
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,8
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,2
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,129
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,110
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,5639
SP,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,4027
SP,SEPTICEMIA,IGNORADO,"80 - 89",F,20
SP,SEPTICEMIA,IGNORADO,"80 - 89",M,11
SP,SEPTICEMIA,OUTRO,"80 - 89",F,73
SP,SEPTICEMIA,OUTRO,"80 - 89",M,43
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,192
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,130
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,2
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,4
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
SP,SRAG,DOMICILIO,"80 - 89",F,1
SP,SRAG,DOMICILIO,"80 - 89",M,1
SP,SRAG,HOSPITAL,"80 - 89",F,21
SP,SRAG,HOSPITAL,"80 - 89",M,12
SP,SRAG,IGNORADO,"80 - 89",F,2
SP,SRAG,IGNORADO,"80 - 89",M,1
SP,SRAG,OUTRO,"80 - 89",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
TO,OUTRAS,DOMICILIO,"80 - 89",F,88
TO,OUTRAS,DOMICILIO,"80 - 89",M,113
TO,OUTRAS,HOSPITAL,"80 - 89",F,134
TO,OUTRAS,HOSPITAL,"80 - 89",M,166
TO,OUTRAS,IGNORADO,"80 - 89",M,4
TO,OUTRAS,OUTRO,"80 - 89",F,2
TO,OUTRAS,OUTRO,"80 - 89",M,9
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
TO,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
TO,OUTRAS,VIA_PUBLICA,"80 - 89",M,7
TO,INDETERMINADA,DOMICILIO,"80 - 89",M,1
TO,INDETERMINADA,HOSPITAL,"80 - 89",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,13
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,29
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,23
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,32
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,16
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,9
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,115
TO,PNEUMONIA,HOSPITAL,"80 - 89",I,2
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,123
TO,PNEUMONIA,OUTRO,"80 - 89",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
TO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,51
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,46
TO,SRAG,DOMICILIO,"80 - 89",M,1
TO,SRAG,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,DOMICILIO,"90 - 99",F,39
AC,OUTRAS,DOMICILIO,"90 - 99",M,38
AC,OUTRAS,HOSPITAL,"90 - 99",F,28
AC,OUTRAS,HOSPITAL,"90 - 99",M,33
AC,OUTRAS,IGNORADO,"90 - 99",M,1
AC,OUTRAS,OUTRO,"90 - 99",F,6
AC,OUTRAS,OUTRO,"90 - 99",M,2
AC,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
AC,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
AC,INDETERMINADA,DOMICILIO,"90 - 99",M,2
AC,INDETERMINADA,HOSPITAL,"90 - 99",F,1
AC,INDETERMINADA,OUTRO,"90 - 99",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,10
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,6
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
AC,PNEUMONIA,DOMICILIO,"90 - 99",F,2
AC,PNEUMONIA,DOMICILIO,"90 - 99",M,3
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,33
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,45
AC,PNEUMONIA,OUTRO,"90 - 99",M,1
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,11
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,6
AC,SRAG,HOSPITAL,"90 - 99",M,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,218
AL,OUTRAS,DOMICILIO,"90 - 99",M,164
AL,OUTRAS,HOSPITAL,"90 - 99",F,148
AL,OUTRAS,HOSPITAL,"90 - 99",M,109
AL,OUTRAS,OUTRO,"90 - 99",M,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
AL,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
AL,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
AL,INDETERMINADA,DOMICILIO,"90 - 99",F,4
AL,INDETERMINADA,DOMICILIO,"90 - 99",M,4
AL,INDETERMINADA,HOSPITAL,"90 - 99",M,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,34
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,23
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,48
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,27
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,37
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,21
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,185
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,108
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,15
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,91
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,50
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AM,OUTRAS,AMBULANCIA,"90 - 99",F,1
AM,OUTRAS,DOMICILIO,"90 - 99",F,179
AM,OUTRAS,DOMICILIO,"90 - 99",M,104
AM,OUTRAS,HOSPITAL,"90 - 99",F,115
AM,OUTRAS,HOSPITAL,"90 - 99",M,93
AM,OUTRAS,OUTRO,"90 - 99",F,1
AM,OUTRAS,OUTRO,"90 - 99",M,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AM,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,16
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,8
AM,INDETERMINADA,HOSPITAL,"90 - 99",F,2
AM,INDETERMINADA,VIA_PUBLICA,"90 - 99",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,8
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,18
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,9
AM,PNEUMONIA,AMBULANCIA,"90 - 99",M,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,11
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,8
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,146
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,93
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,44
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,41
AM,SEPTICEMIA,OUTRO,"90 - 99",F,1
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SRAG,HOSPITAL,"90 - 99",F,1
AP,OUTRAS,DOMICILIO,"90 - 99",F,18
AP,OUTRAS,DOMICILIO,"90 - 99",M,8
AP,OUTRAS,HOSPITAL,"90 - 99",F,18
AP,OUTRAS,HOSPITAL,"90 - 99",M,19
AP,OUTRAS,IGNORADO,"90 - 99",M,1
AP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,4
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",F,4
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,30
AP,PNEUMONIA,HOSPITAL,"90 - 99",M,11
AP,PNEUMONIA,IGNORADO,"90 - 99",F,2
AP,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AP,SEPTICEMIA,HOSPITAL,"90 - 99",F,9
AP,SEPTICEMIA,HOSPITAL,"90 - 99",M,8
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,1330
BA,OUTRAS,DOMICILIO,"90 - 99",I,1
BA,OUTRAS,DOMICILIO,"90 - 99",M,1002
BA,OUTRAS,HOSPITAL,"90 - 99",F,888
BA,OUTRAS,HOSPITAL,"90 - 99",M,617
BA,OUTRAS,IGNORADO,"90 - 99",F,8
BA,OUTRAS,IGNORADO,"90 - 99",I,4
BA,OUTRAS,IGNORADO,"90 - 99",M,8
BA,OUTRAS,OUTRO,"90 - 99",F,30
BA,OUTRAS,OUTRO,"90 - 99",M,25
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,95
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,65
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,13
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,8
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,2
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,2
BA,INDETERMINADA,HOSPITAL,"90 - 99",F,1
BA,INDETERMINADA,HOSPITAL,"90 - 99",M,2
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,148
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,80
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,272
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,197
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",I,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,2
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,72
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,70
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,574
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,410
BA,PNEUMONIA,IGNORADO,"90 - 99",F,4
BA,PNEUMONIA,IGNORADO,"90 - 99",M,1
BA,PNEUMONIA,OUTRO,"90 - 99",F,12
BA,PNEUMONIA,OUTRO,"90 - 99",M,4
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,16
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,41
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,26
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,450
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,318
BA,SEPTICEMIA,IGNORADO,"90 - 99",F,4
BA,SEPTICEMIA,IGNORADO,"90 - 99",M,1
BA,SEPTICEMIA,OUTRO,"90 - 99",F,3
BA,SEPTICEMIA,OUTRO,"90 - 99",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
BA,SEPTICEMIA,POSTO_SAUDE,"90 - 99",M,1
BA,SRAG,HOSPITAL,"90 - 99",F,2
BA,SRAG,HOSPITAL,"90 - 99",M,2
CE,OUTRAS,DOMICILIO,"90 - 99",F,856
CE,OUTRAS,DOMICILIO,"90 - 99",I,1
CE,OUTRAS,DOMICILIO,"90 - 99",M,580
CE,OUTRAS,HOSPITAL,"90 - 99",F,650
CE,OUTRAS,HOSPITAL,"90 - 99",M,452
CE,OUTRAS,IGNORADO,"90 - 99",F,14
CE,OUTRAS,IGNORADO,"90 - 99",M,8
CE,OUTRAS,OUTRO,"90 - 99",F,58
CE,OUTRAS,OUTRO,"90 - 99",M,41
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,48
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,25
CE,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
CE,OUTRAS,POSTO_SAUDE,"90 - 99",M,2
CE,OUTRAS,SAMU,"90 - 99",F,1
CE,OUTRAS,VIA_PUBLICA,"90 - 99",F,6
CE,OUTRAS,VIA_PUBLICA,"90 - 99",M,9
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,11
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,5
CE,INDETERMINADA,HOSPITAL,"90 - 99",F,8
CE,INDETERMINADA,HOSPITAL,"90 - 99",M,4
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,121
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,83
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,88
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,62
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,239
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,135
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,673
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,462
CE,PNEUMONIA,IGNORADO,"90 - 99",F,7
CE,PNEUMONIA,IGNORADO,"90 - 99",M,3
CE,PNEUMONIA,OUTRO,"90 - 99",F,8
CE,PNEUMONIA,OUTRO,"90 - 99",M,7
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,44
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,27
CE,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
CE,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
CE,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,3
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,42
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,31
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,271
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,168
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,1
CE,SEPTICEMIA,OUTRO,"90 - 99",F,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
CE,SRAG,DOMICILIO,"90 - 99",M,1
CE,SRAG,HOSPITAL,"90 - 99",F,2
DF,OUTRAS,DOMICILIO,"90 - 99",F,83
DF,OUTRAS,DOMICILIO,"90 - 99",M,74
DF,OUTRAS,HOSPITAL,"90 - 99",F,228
DF,OUTRAS,HOSPITAL,"90 - 99",M,116
DF,OUTRAS,OUTRO,"90 - 99",F,7
DF,OUTRAS,OUTRO,"90 - 99",M,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
DF,INDETERMINADA,HOSPITAL,"90 - 99",F,2
DF,INDETERMINADA,HOSPITAL,"90 - 99",M,2
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,14
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,9
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,31
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,29
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,27
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,13
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,272
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,189
DF,PNEUMONIA,OUTRO,"90 - 99",F,13
DF,PNEUMONIA,OUTRO,"90 - 99",M,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,6
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,127
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,81
DF,SEPTICEMIA,OUTRO,"90 - 99",F,2
DF,SEPTICEMIA,OUTRO,"90 - 99",M,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
DF,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,OUTRAS,DOMICILIO,"90 - 99",F,247
ES,OUTRAS,DOMICILIO,"90 - 99",M,157
ES,OUTRAS,HOSPITAL,"90 - 99",F,387
ES,OUTRAS,HOSPITAL,"90 - 99",M,259
ES,OUTRAS,OUTRO,"90 - 99",F,6
ES,OUTRAS,OUTRO,"90 - 99",M,3
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,21
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,13
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,4
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,34
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,25
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,61
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,53
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,68
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,38
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,476
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,311
ES,PNEUMONIA,IGNORADO,"90 - 99",F,1
ES,PNEUMONIA,OUTRO,"90 - 99",F,6
ES,PNEUMONIA,OUTRO,"90 - 99",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
ES,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
ES,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,2
